instant_daily,date,season_daily,year_daily,month_daily,holiday_daily,weekday_daily,workingday_daily,weather_daily,temp_daily,atemp_daily,humidity_daily,windspeed_daily,nonmember_daily,member_daily,total_count_daily,instant_hourly,season_hourly,year_hourly,month_hourly,hour,holiday_hourly,weekday_hourly,workingday_hourly,weather_hourly,temp_hourly,atemp_hourly,humidity_hourly,windspeed_hourly,nonmember_hourly,member_hourly,total_count_hourly
257,2011-09-14,Fall,2011,Sep,No,Thursday,Yes,Clear,0.673333,0.6269,0.697083,0.1673,647,4138,4785,6041,Fall,2011,Sep,04:00 - 08:00,No,Thursday,Yes,Clear,23.779999999999998,27.275,88.0,7.0015,7,138,145
257,2011-09-14,Fall,2011,Sep,No,Thursday,Yes,Clear,0.673333,0.6269,0.697083,0.1673,647,4138,4785,6042,Fall,2011,Sep,04:00 - 08:00,No,Thursday,Yes,Clear,24.599999999999998,28.03,83.0,7.0015,20,350,370
257,2011-09-14,Fall,2011,Sep,No,Thursday,Yes,Clear,0.673333,0.6269,0.697083,0.1673,647,4138,4785,6043,Fall,2011,Sep,08:00 - 12:00,No,Thursday,Yes,Clear,25.419999999999998,28.79,83.0,11.0014,33,396,429
257,2011-09-14,Fall,2011,Sep,No,Thursday,Yes,Clear,0.673333,0.6269,0.697083,0.1673,647,4138,4785,6044,Fall,2011,Sep,08:00 - 12:00,No,Thursday,Yes,Clear,26.240000000000002,29.544999999999998,78.0,11.0014,19,183,202
257,2011-09-14,Fall,2011,Sep,No,Thursday,Yes,Clear,0.673333,0.6269,0.697083,0.1673,647,4138,4785,6045,Fall,2011,Sep,08:00 - 12:00,No,Thursday,Yes,Clear,28.7,32.574999999999996,70.0,8.9981,27,115,142
257,2011-09-14,Fall,2011,Sep,No,Thursday,Yes,Clear,0.673333,0.6269,0.697083,0.1673,647,4138,4785,6046,Fall,2011,Sep,08:00 - 12:00,No,Thursday,Yes,Clear,29.52,34.089999999999996,66.0,11.0014,43,121,164
257,2011-09-14,Fall,2011,Sep,No,Thursday,Yes,Clear,0.673333,0.6269,0.697083,0.1673,647,4138,4785,6047,Fall,2011,Sep,12:00 - 16:00,No,Thursday,Yes,Clear,30.34,34.089999999999996,57.99999999999999,15.001299999999999,56,156,212
257,2011-09-14,Fall,2011,Sep,No,Thursday,Yes,Clear,0.673333,0.6269,0.697083,0.1673,647,4138,4785,6048,Fall,2011,Sep,12:00 - 16:00,No,Thursday,Yes,Clear,31.16,34.849999999999994,55.00000000000001,16.997899999999998,39,139,178
257,2011-09-14,Fall,2011,Sep,No,Thursday,Yes,Clear,0.673333,0.6269,0.697083,0.1673,647,4138,4785,6049,Fall,2011,Sep,12:00 - 16:00,No,Thursday,Yes,Clear,31.98,35.605,52.0,15.001299999999999,19,105,124
257,2011-09-14,Fall,2011,Sep,No,Thursday,Yes,Clear,0.673333,0.6269,0.697083,0.1673,647,4138,4785,6050,Fall,2011,Sep,12:00 - 16:00,No,Thursday,Yes,Clear,31.98,35.605,49.0,16.997899999999998,30,146,176
257,2011-09-14,Fall,2011,Sep,No,Thursday,Yes,Clear,0.673333,0.6269,0.697083,0.1673,647,4138,4785,6051,Fall,2011,Sep,16:00 - 20:00,No,Thursday,Yes,Clear,31.16,34.849999999999994,52.0,19.0012,36,241,277
257,2011-09-14,Fall,2011,Sep,No,Thursday,Yes,Clear,0.673333,0.6269,0.697083,0.1673,647,4138,4785,6052,Fall,2011,Sep,16:00 - 20:00,No,Thursday,Yes,Clear,31.16,34.849999999999994,52.0,19.0012,87,512,599
257,2011-09-14,Fall,2011,Sep,No,Thursday,Yes,Clear,0.673333,0.6269,0.697083,0.1673,647,4138,4785,6053,Fall,2011,Sep,16:00 - 20:00,No,Thursday,Yes,Clear,29.52,34.089999999999996,62.0,11.0014,83,503,586
257,2011-09-14,Fall,2011,Sep,No,Thursday,Yes,Clear,0.673333,0.6269,0.697083,0.1673,647,4138,4785,6054,Fall,2011,Sep,16:00 - 20:00,No,Thursday,Yes,Mist,28.7,32.574999999999996,70.0,7.0015,44,337,381
257,2011-09-14,Fall,2011,Sep,No,Thursday,Yes,Clear,0.673333,0.6269,0.697083,0.1673,647,4138,4785,6055,Fall,2011,Sep,20:00 - 00:00,No,Thursday,Yes,Mist,29.52,33.335,57.99999999999999,27.999299999999998,40,221,261
257,2011-09-14,Fall,2011,Sep,No,Thursday,Yes,Clear,0.673333,0.6269,0.697083,0.1673,647,4138,4785,6056,Fall,2011,Sep,20:00 - 00:00,No,Thursday,Yes,Mist,27.060000000000002,31.06,65.0,15.001299999999999,24,189,213
257,2011-09-14,Fall,2011,Sep,No,Thursday,Yes,Clear,0.673333,0.6269,0.697083,0.1673,647,4138,4785,6057,Fall,2011,Sep,20:00 - 00:00,No,Thursday,Yes,Mist,27.060000000000002,31.06,65.0,8.9981,20,140,160
257,2011-09-14,Fall,2011,Sep,No,Thursday,Yes,Clear,0.673333,0.6269,0.697083,0.1673,647,4138,4785,6058,Fall,2011,Sep,20:00 - 00:00,No,Thursday,Yes,Mist,26.240000000000002,30.305,69.0,7.0015,10,62,72
258,2011-09-15,Fall,2011,Sep,No,Friday,Yes,Mist,0.5775,0.553671,0.709167,0.271146,428,3231,3659,6059,Fall,2011,Sep,00:00 - 04:00,No,Friday,Yes,Clear,26.240000000000002,30.305,69.0,8.9981,3,34,37
258,2011-09-15,Fall,2011,Sep,No,Friday,Yes,Mist,0.5775,0.553671,0.709167,0.271146,428,3231,3659,6060,Fall,2011,Sep,00:00 - 04:00,No,Friday,Yes,Clear,26.240000000000002,30.305,69.0,11.0014,0,20,20
258,2011-09-15,Fall,2011,Sep,No,Friday,Yes,Mist,0.5775,0.553671,0.709167,0.271146,428,3231,3659,6061,Fall,2011,Sep,00:00 - 04:00,No,Friday,Yes,Clear,25.419999999999998,29.544999999999998,73.0,7.0015,0,5,5
258,2011-09-15,Fall,2011,Sep,No,Friday,Yes,Mist,0.5775,0.553671,0.709167,0.271146,428,3231,3659,6062,Fall,2011,Sep,00:00 - 04:00,No,Friday,Yes,Clear,25.419999999999998,29.544999999999998,73.0,6.0032,3,5,8
258,2011-09-15,Fall,2011,Sep,No,Friday,Yes,Mist,0.5775,0.553671,0.709167,0.271146,428,3231,3659,6063,Fall,2011,Sep,04:00 - 08:00,No,Friday,Yes,Clear,24.599999999999998,28.79,78.0,7.0015,2,5,7
258,2011-09-15,Fall,2011,Sep,No,Friday,Yes,Mist,0.5775,0.553671,0.709167,0.271146,428,3231,3659,6064,Fall,2011,Sep,04:00 - 08:00,No,Friday,Yes,Clear,24.599999999999998,28.79,78.0,0.0,1,30,31
258,2011-09-15,Fall,2011,Sep,No,Friday,Yes,Mist,0.5775,0.553671,0.709167,0.271146,428,3231,3659,6065,Fall,2011,Sep,04:00 - 08:00,No,Friday,Yes,Mist,24.599999999999998,28.03,83.0,16.997899999999998,5,119,124
258,2011-09-15,Fall,2011,Sep,No,Friday,Yes,Mist,0.5775,0.553671,0.709167,0.271146,428,3231,3659,6066,Fall,2011,Sep,04:00 - 08:00,No,Friday,Yes,Mist,25.419999999999998,29.544999999999998,78.0,12.998000000000001,17,321,338
258,2011-09-15,Fall,2011,Sep,No,Friday,Yes,Mist,0.5775,0.553671,0.709167,0.271146,428,3231,3659,6067,Fall,2011,Sep,08:00 - 12:00,No,Friday,Yes,Clear,26.240000000000002,30.305,73.0,8.9981,27,364,391
258,2011-09-15,Fall,2011,Sep,No,Friday,Yes,Mist,0.5775,0.553671,0.709167,0.271146,428,3231,3659,6068,Fall,2011,Sep,08:00 - 12:00,No,Friday,Yes,Mist,26.240000000000002,30.305,73.0,23.9994,23,186,209
258,2011-09-15,Fall,2011,Sep,No,Friday,Yes,Mist,0.5775,0.553671,0.709167,0.271146,428,3231,3659,6069,Fall,2011,Sep,08:00 - 12:00,No,Friday,Yes,Mist,27.060000000000002,31.06,69.0,16.997899999999998,25,96,121
258,2011-09-15,Fall,2011,Sep,No,Friday,Yes,Mist,0.5775,0.553671,0.709167,0.271146,428,3231,3659,6070,Fall,2011,Sep,08:00 - 12:00,No,Friday,Yes,Mist,27.880000000000003,31.819999999999997,65.0,8.9981,39,120,159
258,2011-09-15,Fall,2011,Sep,No,Friday,Yes,Mist,0.5775,0.553671,0.709167,0.271146,428,3231,3659,6071,Fall,2011,Sep,12:00 - 16:00,No,Friday,Yes,Mist,27.060000000000002,31.06,69.0,19.999499999999998,31,148,179
258,2011-09-15,Fall,2011,Sep,No,Friday,Yes,Mist,0.5775,0.553671,0.709167,0.271146,428,3231,3659,6072,Fall,2011,Sep,12:00 - 16:00,No,Friday,Yes,Mist,26.240000000000002,30.305,65.0,19.0012,38,151,189
258,2011-09-15,Fall,2011,Sep,No,Friday,Yes,Mist,0.5775,0.553671,0.709167,0.271146,428,3231,3659,6073,Fall,2011,Sep,12:00 - 16:00,No,Friday,Yes,Mist,26.240000000000002,30.305,65.0,27.999299999999998,36,134,170
258,2011-09-15,Fall,2011,Sep,No,Friday,Yes,Mist,0.5775,0.553671,0.709167,0.271146,428,3231,3659,6074,Fall,2011,Sep,12:00 - 16:00,No,Friday,Yes,Mist,24.599999999999998,29.544999999999998,69.0,27.999299999999998,25,110,135
258,2011-09-15,Fall,2011,Sep,No,Friday,Yes,Mist,0.5775,0.553671,0.709167,0.271146,428,3231,3659,6075,Fall,2011,Sep,16:00 - 20:00,No,Friday,Yes,Mist,22.14,25.759999999999998,77.0,31.0009,29,193,222
258,2011-09-15,Fall,2011,Sep,No,Friday,Yes,Mist,0.5775,0.553671,0.709167,0.271146,428,3231,3659,6076,Fall,2011,Sep,16:00 - 20:00,No,Friday,Yes,Light Rain,19.68,23.485,82.0,31.0009,31,230,261
258,2011-09-15,Fall,2011,Sep,No,Friday,Yes,Mist,0.5775,0.553671,0.709167,0.271146,428,3231,3659,6077,Fall,2011,Sep,16:00 - 20:00,No,Friday,Yes,Light Rain,19.68,23.485,67.0,40.9973,22,222,244
258,2011-09-15,Fall,2011,Sep,No,Friday,Yes,Mist,0.5775,0.553671,0.709167,0.271146,428,3231,3659,6078,Fall,2011,Sep,16:00 - 20:00,No,Friday,Yes,Clear,18.86,22.725,67.0,31.0009,20,212,232
258,2011-09-15,Fall,2011,Sep,No,Friday,Yes,Mist,0.5775,0.553671,0.709167,0.271146,428,3231,3659,6079,Fall,2011,Sep,20:00 - 00:00,No,Friday,Yes,Clear,18.86,22.725,63.0,22.0028,25,223,248
258,2011-09-15,Fall,2011,Sep,No,Friday,Yes,Mist,0.5775,0.553671,0.709167,0.271146,428,3231,3659,6080,Fall,2011,Sep,20:00 - 00:00,No,Friday,Yes,Clear,18.86,22.725,63.0,22.0028,11,134,145
258,2011-09-15,Fall,2011,Sep,No,Friday,Yes,Mist,0.5775,0.553671,0.709167,0.271146,428,3231,3659,6081,Fall,2011,Sep,20:00 - 00:00,No,Friday,Yes,Clear,18.04,21.97,67.0,19.0012,7,108,115
258,2011-09-15,Fall,2011,Sep,No,Friday,Yes,Mist,0.5775,0.553671,0.709167,0.271146,428,3231,3659,6082,Fall,2011,Sep,20:00 - 00:00,No,Friday,Yes,Clear,18.04,21.97,67.0,15.001299999999999,8,61,69
259,2011-09-16,Fall,2011,Sep,No,Saturday,Yes,Mist,0.469167,0.461475,0.590417,0.164183,742,4018,4760,6083,Fall,2011,Sep,00:00 - 04:00,No,Saturday,Yes,Clear,17.22,21.21,71.0,15.001299999999999,5,43,48
259,2011-09-16,Fall,2011,Sep,No,Saturday,Yes,Mist,0.469167,0.461475,0.590417,0.164183,742,4018,4760,6084,Fall,2011,Sep,00:00 - 04:00,No,Saturday,Yes,Clear,17.22,21.21,67.0,12.998000000000001,7,19,26
259,2011-09-16,Fall,2011,Sep,No,Saturday,Yes,Mist,0.469167,0.461475,0.590417,0.164183,742,4018,4760,6085,Fall,2011,Sep,00:00 - 04:00,No,Saturday,Yes,Clear,16.400000000000002,20.455000000000002,71.0,19.0012,3,7,10
259,2011-09-16,Fall,2011,Sep,No,Saturday,Yes,Mist,0.469167,0.461475,0.590417,0.164183,742,4018,4760,6086,Fall,2011,Sep,00:00 - 04:00,No,Saturday,Yes,Clear,16.400000000000002,20.455000000000002,71.0,16.997899999999998,2,4,6
259,2011-09-16,Fall,2011,Sep,No,Saturday,Yes,Mist,0.469167,0.461475,0.590417,0.164183,742,4018,4760,6087,Fall,2011,Sep,04:00 - 08:00,No,Saturday,Yes,Clear,16.400000000000002,20.455000000000002,71.0,19.0012,1,3,4
259,2011-09-16,Fall,2011,Sep,No,Saturday,Yes,Mist,0.469167,0.461475,0.590417,0.164183,742,4018,4760,6088,Fall,2011,Sep,04:00 - 08:00,No,Saturday,Yes,Clear,15.58,19.695,76.0,12.998000000000001,2,30,32
259,2011-09-16,Fall,2011,Sep,No,Saturday,Yes,Mist,0.469167,0.461475,0.590417,0.164183,742,4018,4760,6089,Fall,2011,Sep,04:00 - 08:00,No,Saturday,Yes,Clear,15.58,19.695,71.0,15.001299999999999,6,87,93
259,2011-09-16,Fall,2011,Sep,No,Saturday,Yes,Mist,0.469167,0.461475,0.590417,0.164183,742,4018,4760,6090,Fall,2011,Sep,04:00 - 08:00,No,Saturday,Yes,Clear,16.400000000000002,20.455000000000002,71.0,19.0012,16,283,299
259,2011-09-16,Fall,2011,Sep,No,Saturday,Yes,Mist,0.469167,0.461475,0.590417,0.164183,742,4018,4760,6091,Fall,2011,Sep,08:00 - 12:00,No,Saturday,Yes,Clear,17.22,21.21,67.0,15.001299999999999,23,386,409
259,2011-09-16,Fall,2011,Sep,No,Saturday,Yes,Mist,0.469167,0.461475,0.590417,0.164183,742,4018,4760,6092,Fall,2011,Sep,08:00 - 12:00,No,Saturday,Yes,Clear,18.86,22.725,55.00000000000001,16.997899999999998,21,189,210
259,2011-09-16,Fall,2011,Sep,No,Saturday,Yes,Mist,0.469167,0.461475,0.590417,0.164183,742,4018,4760,6093,Fall,2011,Sep,08:00 - 12:00,No,Saturday,Yes,Mist,20.5,24.240000000000002,51.0,19.0012,36,104,140
259,2011-09-16,Fall,2011,Sep,No,Saturday,Yes,Mist,0.469167,0.461475,0.590417,0.164183,742,4018,4760,6094,Fall,2011,Sep,08:00 - 12:00,No,Saturday,Yes,Mist,20.5,24.240000000000002,51.0,8.9981,40,139,179
259,2011-09-16,Fall,2011,Sep,No,Saturday,Yes,Mist,0.469167,0.461475,0.590417,0.164183,742,4018,4760,6095,Fall,2011,Sep,12:00 - 16:00,No,Saturday,Yes,Mist,21.32,25.0,45.0,0.0,39,212,251
259,2011-09-16,Fall,2011,Sep,No,Saturday,Yes,Mist,0.469167,0.461475,0.590417,0.164183,742,4018,4760,6096,Fall,2011,Sep,12:00 - 16:00,No,Saturday,Yes,Mist,22.14,25.759999999999998,42.0,0.0,55,168,223
259,2011-09-16,Fall,2011,Sep,No,Saturday,Yes,Mist,0.469167,0.461475,0.590417,0.164183,742,4018,4760,6097,Fall,2011,Sep,12:00 - 16:00,No,Saturday,Yes,Mist,22.14,25.759999999999998,45.0,11.0014,49,176,225
259,2011-09-16,Fall,2011,Sep,No,Saturday,Yes,Mist,0.469167,0.461475,0.590417,0.164183,742,4018,4760,6098,Fall,2011,Sep,12:00 - 16:00,No,Saturday,Yes,Mist,22.14,25.759999999999998,45.0,15.001299999999999,38,165,203
259,2011-09-16,Fall,2011,Sep,No,Saturday,Yes,Mist,0.469167,0.461475,0.590417,0.164183,742,4018,4760,6099,Fall,2011,Sep,16:00 - 20:00,No,Saturday,Yes,Mist,21.32,25.0,48.0,11.0014,67,291,358
259,2011-09-16,Fall,2011,Sep,No,Saturday,Yes,Mist,0.469167,0.461475,0.590417,0.164183,742,4018,4760,6100,Fall,2011,Sep,16:00 - 20:00,No,Saturday,Yes,Mist,21.32,25.0,48.0,8.9981,86,480,566
259,2011-09-16,Fall,2011,Sep,No,Saturday,Yes,Mist,0.469167,0.461475,0.590417,0.164183,742,4018,4760,6101,Fall,2011,Sep,16:00 - 20:00,No,Saturday,Yes,Mist,21.32,25.0,52.0,11.0014,55,427,482
259,2011-09-16,Fall,2011,Sep,No,Saturday,Yes,Mist,0.469167,0.461475,0.590417,0.164183,742,4018,4760,6102,Fall,2011,Sep,16:00 - 20:00,No,Saturday,Yes,Mist,20.5,24.240000000000002,55.00000000000001,11.0014,59,256,315
259,2011-09-16,Fall,2011,Sep,No,Saturday,Yes,Mist,0.469167,0.461475,0.590417,0.164183,742,4018,4760,6103,Fall,2011,Sep,20:00 - 00:00,No,Saturday,Yes,Mist,20.5,24.240000000000002,55.00000000000001,0.0,41,184,225
259,2011-09-16,Fall,2011,Sep,No,Saturday,Yes,Mist,0.469167,0.461475,0.590417,0.164183,742,4018,4760,6104,Fall,2011,Sep,20:00 - 00:00,No,Saturday,Yes,Mist,20.5,24.240000000000002,63.0,0.0,39,124,163
259,2011-09-16,Fall,2011,Sep,No,Saturday,Yes,Mist,0.469167,0.461475,0.590417,0.164183,742,4018,4760,6105,Fall,2011,Sep,20:00 - 00:00,No,Saturday,Yes,Clear,19.68,23.485,67.0,6.0032,32,135,167
259,2011-09-16,Fall,2011,Sep,No,Saturday,Yes,Mist,0.469167,0.461475,0.590417,0.164183,742,4018,4760,6106,Fall,2011,Sep,20:00 - 00:00,No,Saturday,Yes,Clear,20.5,24.240000000000002,59.0,0.0,20,106,126
260,2011-09-17,Fall,2011,Sep,No,Sunday,No,Mist,0.491667,0.478512,0.718333,0.189675,1434,3077,4511,6107,Fall,2011,Sep,00:00 - 04:00,No,Sunday,No,Clear,18.86,22.725,72.0,11.0014,28,80,108
260,2011-09-17,Fall,2011,Sep,No,Sunday,No,Mist,0.491667,0.478512,0.718333,0.189675,1434,3077,4511,6108,Fall,2011,Sep,00:00 - 04:00,No,Sunday,No,Clear,18.86,22.725,72.0,7.0015,28,52,80
260,2011-09-17,Fall,2011,Sep,No,Sunday,No,Mist,0.491667,0.478512,0.718333,0.189675,1434,3077,4511,6109,Fall,2011,Sep,00:00 - 04:00,No,Sunday,No,Clear,18.86,22.725,82.0,6.0032,18,61,79
260,2011-09-17,Fall,2011,Sep,No,Sunday,No,Mist,0.491667,0.478512,0.718333,0.189675,1434,3077,4511,6110,Fall,2011,Sep,00:00 - 04:00,No,Sunday,No,Clear,18.86,22.725,72.0,8.9981,7,21,28
260,2011-09-17,Fall,2011,Sep,No,Sunday,No,Mist,0.491667,0.478512,0.718333,0.189675,1434,3077,4511,6111,Fall,2011,Sep,04:00 - 08:00,No,Sunday,No,Clear,18.86,22.725,72.0,8.9981,1,4,5
260,2011-09-17,Fall,2011,Sep,No,Sunday,No,Mist,0.491667,0.478512,0.718333,0.189675,1434,3077,4511,6112,Fall,2011,Sep,04:00 - 08:00,No,Sunday,No,Clear,18.86,22.725,72.0,11.0014,2,3,5
260,2011-09-17,Fall,2011,Sep,No,Sunday,No,Mist,0.491667,0.478512,0.718333,0.189675,1434,3077,4511,6113,Fall,2011,Sep,04:00 - 08:00,No,Sunday,No,Mist,18.86,22.725,72.0,15.001299999999999,5,17,22
260,2011-09-17,Fall,2011,Sep,No,Sunday,No,Mist,0.491667,0.478512,0.718333,0.189675,1434,3077,4511,6114,Fall,2011,Sep,04:00 - 08:00,No,Sunday,No,Mist,18.86,22.725,77.0,12.998000000000001,4,33,37
260,2011-09-17,Fall,2011,Sep,No,Sunday,No,Mist,0.491667,0.478512,0.718333,0.189675,1434,3077,4511,6115,Fall,2011,Sep,08:00 - 12:00,No,Sunday,No,Mist,18.86,22.725,77.0,16.997899999999998,27,81,108
260,2011-09-17,Fall,2011,Sep,No,Sunday,No,Mist,0.491667,0.478512,0.718333,0.189675,1434,3077,4511,6116,Fall,2011,Sep,08:00 - 12:00,No,Sunday,No,Mist,19.68,23.485,67.0,15.001299999999999,32,145,177
260,2011-09-17,Fall,2011,Sep,No,Sunday,No,Mist,0.491667,0.478512,0.718333,0.189675,1434,3077,4511,6117,Fall,2011,Sep,08:00 - 12:00,No,Sunday,No,Mist,20.5,24.240000000000002,68.0,19.0012,72,177,249
260,2011-09-17,Fall,2011,Sep,No,Sunday,No,Mist,0.491667,0.478512,0.718333,0.189675,1434,3077,4511,6118,Fall,2011,Sep,08:00 - 12:00,No,Sunday,No,Mist,21.32,25.0,68.0,15.001299999999999,119,248,367
260,2011-09-17,Fall,2011,Sep,No,Sunday,No,Mist,0.491667,0.478512,0.718333,0.189675,1434,3077,4511,6119,Fall,2011,Sep,12:00 - 16:00,No,Sunday,No,Mist,21.32,25.0,67.0,15.001299999999999,115,257,372
260,2011-09-17,Fall,2011,Sep,No,Sunday,No,Mist,0.491667,0.478512,0.718333,0.189675,1434,3077,4511,6120,Fall,2011,Sep,12:00 - 16:00,No,Sunday,No,Mist,21.32,25.0,68.0,12.998000000000001,124,225,349
260,2011-09-17,Fall,2011,Sep,No,Sunday,No,Mist,0.491667,0.478512,0.718333,0.189675,1434,3077,4511,6121,Fall,2011,Sep,12:00 - 16:00,No,Sunday,No,Mist,21.32,25.0,72.0,12.998000000000001,123,174,297
260,2011-09-17,Fall,2011,Sep,No,Sunday,No,Mist,0.491667,0.478512,0.718333,0.189675,1434,3077,4511,6122,Fall,2011,Sep,12:00 - 16:00,No,Sunday,No,Mist,21.32,25.0,72.0,12.998000000000001,148,206,354
260,2011-09-17,Fall,2011,Sep,No,Sunday,No,Mist,0.491667,0.478512,0.718333,0.189675,1434,3077,4511,6123,Fall,2011,Sep,16:00 - 20:00,No,Sunday,No,Clear,22.14,25.759999999999998,68.0,16.997899999999998,116,189,305
260,2011-09-17,Fall,2011,Sep,No,Sunday,No,Mist,0.491667,0.478512,0.718333,0.189675,1434,3077,4511,6124,Fall,2011,Sep,16:00 - 20:00,No,Sunday,No,Clear,21.32,25.0,72.0,15.001299999999999,141,218,359
260,2011-09-17,Fall,2011,Sep,No,Sunday,No,Mist,0.491667,0.478512,0.718333,0.189675,1434,3077,4511,6125,Fall,2011,Sep,16:00 - 20:00,No,Sunday,No,Mist,21.32,25.0,72.0,15.001299999999999,95,234,329
260,2011-09-17,Fall,2011,Sep,No,Sunday,No,Mist,0.491667,0.478512,0.718333,0.189675,1434,3077,4511,6126,Fall,2011,Sep,16:00 - 20:00,No,Sunday,No,Clear,21.32,25.0,68.0,8.9981,70,186,256
260,2011-09-17,Fall,2011,Sep,No,Sunday,No,Mist,0.491667,0.478512,0.718333,0.189675,1434,3077,4511,6127,Fall,2011,Sep,20:00 - 00:00,No,Sunday,No,Clear,21.32,25.0,68.0,8.9981,43,133,176
260,2011-09-17,Fall,2011,Sep,No,Sunday,No,Mist,0.491667,0.478512,0.718333,0.189675,1434,3077,4511,6128,Fall,2011,Sep,20:00 - 00:00,No,Sunday,No,Mist,20.5,24.240000000000002,72.0,12.998000000000001,49,121,170
260,2011-09-17,Fall,2011,Sep,No,Sunday,No,Mist,0.491667,0.478512,0.718333,0.189675,1434,3077,4511,6129,Fall,2011,Sep,20:00 - 00:00,No,Sunday,No,Clear,20.5,24.240000000000002,72.0,15.001299999999999,31,112,143
260,2011-09-17,Fall,2011,Sep,No,Sunday,No,Mist,0.491667,0.478512,0.718333,0.189675,1434,3077,4511,6130,Fall,2011,Sep,20:00 - 00:00,No,Sunday,No,Clear,18.86,22.725,82.0,11.0014,36,100,136
261,2011-09-18,Fall,2011,Sep,No,Monday,No,Clear,0.5075,0.490537,0.695,0.178483,1353,2921,4274,6131,Fall,2011,Sep,00:00 - 04:00,No,Monday,No,Clear,18.86,22.725,77.0,15.001299999999999,24,88,112
261,2011-09-18,Fall,2011,Sep,No,Monday,No,Clear,0.5075,0.490537,0.695,0.178483,1353,2921,4274,6132,Fall,2011,Sep,00:00 - 04:00,No,Monday,No,Clear,18.86,22.725,77.0,15.001299999999999,13,66,79
261,2011-09-18,Fall,2011,Sep,No,Monday,No,Clear,0.5075,0.490537,0.695,0.178483,1353,2921,4274,6133,Fall,2011,Sep,00:00 - 04:00,No,Monday,No,Clear,18.04,21.97,82.0,16.997899999999998,21,68,89
261,2011-09-18,Fall,2011,Sep,No,Monday,No,Clear,0.5075,0.490537,0.695,0.178483,1353,2921,4274,6134,Fall,2011,Sep,00:00 - 04:00,No,Monday,No,Clear,18.04,21.97,82.0,12.998000000000001,11,25,36
261,2011-09-18,Fall,2011,Sep,No,Monday,No,Clear,0.5075,0.490537,0.695,0.178483,1353,2921,4274,6135,Fall,2011,Sep,04:00 - 08:00,No,Monday,No,Clear,18.04,21.97,77.0,15.001299999999999,1,0,1
261,2011-09-18,Fall,2011,Sep,No,Monday,No,Clear,0.5075,0.490537,0.695,0.178483,1353,2921,4274,6136,Fall,2011,Sep,04:00 - 08:00,No,Monday,No,Clear,18.04,21.97,77.0,15.001299999999999,1,5,6
261,2011-09-18,Fall,2011,Sep,No,Monday,No,Clear,0.5075,0.490537,0.695,0.178483,1353,2921,4274,6137,Fall,2011,Sep,04:00 - 08:00,No,Monday,No,Clear,18.04,21.97,77.0,16.997899999999998,2,10,12
261,2011-09-18,Fall,2011,Sep,No,Monday,No,Clear,0.5075,0.490537,0.695,0.178483,1353,2921,4274,6138,Fall,2011,Sep,04:00 - 08:00,No,Monday,No,Clear,18.86,22.725,72.0,15.001299999999999,15,29,44
261,2011-09-18,Fall,2011,Sep,No,Monday,No,Clear,0.5075,0.490537,0.695,0.178483,1353,2921,4274,6139,Fall,2011,Sep,08:00 - 12:00,No,Monday,No,Clear,18.86,22.725,72.0,16.997899999999998,16,53,69
261,2011-09-18,Fall,2011,Sep,No,Monday,No,Clear,0.5075,0.490537,0.695,0.178483,1353,2921,4274,6140,Fall,2011,Sep,08:00 - 12:00,No,Monday,No,Clear,19.68,23.485,67.0,16.997899999999998,46,94,140
261,2011-09-18,Fall,2011,Sep,No,Monday,No,Clear,0.5075,0.490537,0.695,0.178483,1353,2921,4274,6141,Fall,2011,Sep,08:00 - 12:00,No,Monday,No,Clear,20.5,24.240000000000002,72.0,11.0014,82,178,260
261,2011-09-18,Fall,2011,Sep,No,Monday,No,Clear,0.5075,0.490537,0.695,0.178483,1353,2921,4274,6142,Fall,2011,Sep,08:00 - 12:00,No,Monday,No,Clear,21.32,25.0,68.0,15.001299999999999,116,201,317
261,2011-09-18,Fall,2011,Sep,No,Monday,No,Clear,0.5075,0.490537,0.695,0.178483,1353,2921,4274,6143,Fall,2011,Sep,12:00 - 16:00,No,Monday,No,Clear,22.14,25.759999999999998,64.0,8.9981,135,229,364
261,2011-09-18,Fall,2011,Sep,No,Monday,No,Clear,0.5075,0.490537,0.695,0.178483,1353,2921,4274,6144,Fall,2011,Sep,12:00 - 16:00,No,Monday,No,Clear,22.96,26.515,60.0,8.9981,162,214,376
261,2011-09-18,Fall,2011,Sep,No,Monday,No,Clear,0.5075,0.490537,0.695,0.178483,1353,2921,4274,6145,Fall,2011,Sep,12:00 - 16:00,No,Monday,No,Mist,23.779999999999998,27.275,56.00000000000001,8.9981,127,184,311
261,2011-09-18,Fall,2011,Sep,No,Monday,No,Clear,0.5075,0.490537,0.695,0.178483,1353,2921,4274,6146,Fall,2011,Sep,12:00 - 16:00,No,Monday,No,Mist,23.779999999999998,27.275,60.0,8.9981,132,233,365
261,2011-09-18,Fall,2011,Sep,No,Monday,No,Clear,0.5075,0.490537,0.695,0.178483,1353,2921,4274,6147,Fall,2011,Sep,16:00 - 20:00,No,Monday,No,Mist,22.96,26.515,64.0,11.0014,134,235,369
261,2011-09-18,Fall,2011,Sep,No,Monday,No,Clear,0.5075,0.490537,0.695,0.178483,1353,2921,4274,6148,Fall,2011,Sep,16:00 - 20:00,No,Monday,No,Mist,22.96,26.515,64.0,12.998000000000001,95,230,325
